Algo,Test,TimeUsedMS,n,min,max,arg
flagged_bubble,descend,319.966,13588.0,-8.0,76.0,
flagged_bubble,descend,2685.317,38762.0,-73.0,96.0,
flagged_bubble,normal,110.985,7811.0,-38.0,18.0,
flagged_bubble,normal,5002.904,43188.0,-25.0,13.0,
flagged_bubble,normal,638.397,17642.0,-51.0,88.0,
flagged_bubble,normal,4137.307,39657.0,-37.0,100.0,
flagged_bubble,normal,98.817,7704.0,-24.0,82.0,
flagged_bubble,normal,81.892,7066.0,-83.0,88.0,
flagged_bubble,normal,4585.929,41480.0,-100.0,17.0,
flagged_bubble,normal,4931.269,42737.0,-63.0,61.0,
flagged_bubble,normal,6509.427,48623.0,-69.0,58.0,
flagged_bubble,normal,1081.487,21265.0,-55.0,88.0,
flagged_bubble,normal,4276.994,39292.0,-73.0,74.0,
flagged_bubble,normal,1372.609,24037.0,-20.0,84.0,
flagged_bubble,normal,2519.877,31399.0,-75.0,46.0,
flagged_bubble,normal,1468.857,25052.0,-8.0,46.0,
flagged_bubble,normal,1325.271,23702.0,-19.0,28.0,
flagged_bubble,normal,89.291,7327.0,-90.0,29.0,
flagged_bubble,normal,2143.795,29425.0,-91.0,86.0,
flagged_bubble,normal,723.68,18354.0,-32.0,7.0,
flagged_bubble,normal,3574.489,37097.0,-27.0,15.0,
flagged_bubble,normal,5910.84,46098.0,-28.0,25.0,
flagged_bubble,normal,5498.721,45121.0,-96.0,29.0,
flagged_bubble,normal,2285.475,30274.0,-90.0,85.0,
flagged_bubble,normal,4499.06,40797.0,-33.0,74.0,
flagged_bubble,normal,8.886,2298.0,-65.0,54.0,
flagged_bubble,normal,2564.948,31834.0,-62.0,0.0,
flagged_bubble,normal,5767.368,46117.0,-4.0,34.0,
flagged_bubble,normal,2.638,1193.0,-74.0,25.0,
flagged_bubble,normal,3076.297,34540.0,-4.0,33.0,
flagged_bubble,normal,1117.012,22017.0,-63.0,15.0,
flagged_bubble,normal,4471.893,41230.0,-69.0,12.0,
flagged_bubble,normal,6139.949,47519.0,-100.0,22.0,
flagged_bubble,normal,2661.78,32298.0,-29.0,69.0,
flagged_bubble,normal,2652.582,32343.0,-1.0,63.0,
flagged_bubble,normal,4810.68,41508.0,-26.0,46.0,
flagged_bubble,normal,1360.11,24018.0,-100.0,88.0,
flagged_bubble,normal,819.891,19371.0,-50.0,62.0,
flagged_bubble,normal,2642.665,32232.0,-90.0,75.0,
flagged_bubble,normal,6612.709,48815.0,-30.0,75.0,
flagged_bubble,normal,955.672,20490.0,-27.0,58.0,
flagged_bubble,normal,619.051,17379.0,-54.0,6.0,
flagged_bubble,normal,4834.523,42435.0,-19.0,17.0,
flagged_bubble,normal,374.968,13938.0,-44.0,46.0,
flagged_bubble,normal,1915.654,27790.0,-44.0,40.0,
flagged_bubble,normal,5007.559,41939.0,-46.0,79.0,
flagged_bubble,normal,345.568,13580.0,-25.0,90.0,
flagged_bubble,normal,788.984,19177.0,-49.0,39.0,
flagged_bubble,normal,36.277,4686.0,-94.0,36.0,
flagged_bubble,normal,264.316,12189.0,-96.0,5.0,
flagged_bubble,normal,3944.99,38649.0,-2.0,69.0,
flagged_bubble,normal,347.604,13548.0,-41.0,27.0,
flagged_bubble,normal,1831.94,27397.0,-28.0,33.0,
flagged_bubble,normal,213.536,11111.0,-4.0,60.0,
flagged_bubble,normal,1737.034,26688.0,-89.0,65.0,
flagged_bubble,normal,4444.962,40612.0,-93.0,83.0,
flagged_bubble,normal,5141.888,43895.0,-63.0,79.0,
flagged_bubble,normal,5086.086,43424.0,-62.0,92.0,
flagged_bubble,normal,2297.087,30325.0,-73.0,35.0,
flagged_bubble,normal,4553.196,41244.0,-97.0,64.0,
flagged_bubble,normal,13.246,2815.0,-72.0,59.0,
flagged_bubble,normal,5173.668,43806.0,-98.0,67.0,
flagged_bubble,normal,1584.476,25612.0,-93.0,55.0,
flagged_bubble,normal,0.227,393.0,-18.0,80.0,
flagged_bubble,normal,50.284,5500.0,-53.0,34.0,
flagged_bubble,normal,513.537,16012.0,-66.0,30.0,
flagged_bubble,normal,353.714,13770.0,-49.0,30.0,
flagged_bubble,normal,379.263,14214.0,-90.0,14.0,
flagged_bubble,normal,4853.043,42326.0,-99.0,54.0,
flagged_bubble,normal,227.554,11467.0,-97.0,94.0,
flagged_bubble,normal,227.905,11530.0,-15.0,96.0,
flagged_bubble,normal,5354.084,44426.0,-82.0,98.0,
flagged_bubble,normal,73.403,6672.0,-64.0,96.0,
flagged_bubble,normal,1455.977,24604.0,-37.0,25.0,
flagged_bubble,normal,2731.192,32655.0,-47.0,36.0,
flagged_bubble,normal,5625.866,45551.0,-27.0,26.0,
flagged_bubble,normal,275.638,12130.0,-60.0,26.0,
flagged_bubble,normal,3167.295,34837.0,-91.0,78.0,
flagged_bubble,normal,67.75,6401.0,-51.0,59.0,
flagged_bubble,normal,904.67,20202.0,-46.0,89.0,
flagged_bubble,normal,397.993,14385.0,-49.0,20.0,
flagged_bubble,normal,3695.864,37459.0,-80.0,98.0,
flagged_bubble,normal,147.236,9348.0,-75.0,25.0,
flagged_bubble,normal,2225.176,29832.0,-75.0,19.0,
flagged_bubble,normal,122.793,8605.0,-50.0,23.0,
flagged_bubble,normal,5765.223,46038.0,-46.0,96.0,
flagged_bubble,normal,176.033,10189.0,-45.0,98.0,
flagged_bubble,normal,995.021,21040.0,-88.0,0.0,
flagged_bubble,normal,2214.335,29798.0,-37.0,83.0,
flagged_bubble,normal,2020.937,28492.0,-5.0,99.0,
flagged_bubble,normal,1247.928,23234.0,-90.0,48.0,
flagged_bubble,normal,2736.817,32782.0,-37.0,88.0,
flagged_bubble,normal,3127.433,34831.0,-97.0,2.0,
flagged_bubble,normal,1517.078,25197.0,-88.0,26.0,
flagged_bubble,normal,2044.929,28689.0,-76.0,32.0,
flagged_bubble,normal,5804.817,46252.0,-50.0,79.0,
flagged_bubble,normal,4051.282,38304.0,-46.0,67.0,
flagged_bubble,normal,772.723,18983.0,-31.0,40.0,
flagged_bubble,normal,2579.838,31507.0,-38.0,99.0,
flagged_bubble,normal,5160.21,43789.0,-27.0,9.0,
flagged_bubble,normal,4651.963,41544.0,-15.0,41.0,
flagged_bubble,normal,3086.337,34626.0,-88.0,96.0,
flagged_bubble,partial,138.779,9197.0,-34.0,60.0,73.0
flagged_bubble,partial,649.821,19591.0,-59.0,83.0,32.0
flagged_bubble,partial,2196.574,31978.0,-47.0,90.0,57.0
flagged_bubble,partial,3226.253,38138.0,-44.0,34.0,56.0
flagged_bubble,partial,1206.342,26556.0,-47.0,40.0,28.0
flagged_bubble,partial,2.194,1154.0,-73.0,56.0,45.0
flagged_bubble,partial,3943.981,46934.0,-33.0,61.0,27.0
flagged_bubble,partial,2664.764,39196.0,-57.0,9.0,24.0
flagged_bubble,partial,791.478,21830.0,-70.0,57.0,30.0
flagged_bubble,partial,2056.718,30464.0,-64.0,63.0,62.0
flagged_bubble,partial,409.839,15909.0,-95.0,95.0,21.0
flagged_bubble,partial,4136.671,40760.0,-81.0,2.0,74.0
flagged_bubble,partial,29.951,4263.0,-86.0,76.0,28.0
flagged_bubble,partial,915.591,22128.0,-18.0,17.0,50.0
flagged_bubble,partial,4379.904,44519.0,-79.0,75.0,52.0
flagged_bubble,partial,3243.393,39851.0,-22.0,45.0,45.0
flagged_bubble,partial,2176.949,36175.0,-2.0,16.0,21.0
flagged_bubble,partial,2438.714,37181.0,-82.0,88.0,27.0
flagged_bubble,partial,3.557,1405.0,-90.0,19.0,79.0
flagged_bubble,partial,1539.973,29643.0,-20.0,58.0,31.0
flagged_bubble,partial,2371.961,32794.0,-11.0,41.0,59.0
flagged_bubble,partial,2807.535,40259.0,-5.0,40.0,25.0
flagged_bubble,partial,5293.379,45274.0,-9.0,48.0,78.0
flagged_bubble,partial,55.149,5889.0,-89.0,75.0,21.0
flagged_bubble,partial,6.531,2003.0,-76.0,32.0,54.0
flagged_bubble,partial,258.503,12440.0,-89.0,23.0,56.0
flagged_bubble,partial,293.458,13350.0,-92.0,33.0,47.0
flagged_bubble,partial,1163.055,25105.0,-59.0,62.0,47.0
flagged_bubble,partial,4705.486,44365.0,-94.0,7.0,65.0
flagged_bubble,partial,920.144,22306.0,-81.0,99.0,49.0
flagged_bubble,partial,1486.666,25340.0,-85.0,70.0,78.0
flagged_bubble,partial,157.054,9876.0,-74.0,51.0,50.0
flagged_bubble,partial,2816.448,38348.0,-80.0,85.0,39.0
flagged_bubble,partial,629.896,17892.0,-92.0,6.0,72.0
flagged_bubble,partial,2602.598,39034.0,-41.0,84.0,23.0
flagged_bubble,partial,1751.939,29382.0,-58.0,1.0,54.0
flagged_bubble,partial,135.113,9105.0,-84.0,33.0,57.0
flagged_bubble,partial,5874.744,48795.0,-23.0,6.0,68.0
flagged_bubble,partial,1044.994,25101.0,-54.0,49.0,22.0
flagged_bubble,partial,4985.246,44984.0,-21.0,14.0,68.0
flagged_bubble,partial,1512.024,29484.0,-17.0,4.0,33.0
flagged_bubble,partial,5.14,1755.0,-11.0,66.0,36.0
flagged_bubble,partial,3302.032,37599.0,-9.0,11.0,68.0
flagged_bubble,partial,118.268,8447.0,-31.0,73.0,66.0
flagged_bubble,partial,3062.523,39084.0,-24.0,75.0,41.0
flagged_bubble,partial,4267.359,46476.0,-50.0,28.0,38.0
flagged_bubble,partial,3465.092,40889.0,-29.0,46.0,47.0
flagged_bubble,partial,4059.338,47038.0,-12.0,55.0,30.0
flagged_bubble,partial,1814.612,32324.0,-45.0,13.0,27.0
flagged_bubble,partial,3090.116,40007.0,-62.0,93.0,38.0
flagged_bubble,partial,421.074,15868.0,-68.0,66.0,48.0
flagged_bubble,partial,1505.228,28994.0,-28.0,89.0,34.0
flagged_bubble,partial,136.398,8848.0,-36.0,56.0,64.0
flagged_bubble,partial,5105.335,48251.0,-83.0,88.0,48.0
flagged_bubble,partial,20.778,3563.0,-27.0,82.0,30.0
flagged_bubble,partial,42.395,5088.0,-13.0,23.0,46.0
flagged_bubble,partial,2700.948,35588.0,-73.0,87.0,54.0
flagged_bubble,partial,0.069,202.0,-100.0,92.0,59.0
flagged_bubble,partial,3256.822,37779.0,-59.0,41.0,60.0
flagged_bubble,partial,73.223,6598.0,-5.0,56.0,43.0
flagged_bubble,partial,2522.427,36385.0,-39.0,38.0,39.0
flagged_bubble,partial,561.936,17744.0,-80.0,4.0,54.0
flagged_bubble,partial,3050.862,40523.0,-82.0,45.0,33.0
flagged_bubble,partial,3412.795,39563.0,-80.0,6.0,53.0
flagged_bubble,partial,930.399,21621.0,-91.0,92.0,60.0
flagged_bubble,partial,5017.016,49669.0,-99.0,70.0,41.0
flagged_bubble,partial,54.101,5772.0,-69.0,18.0,39.0
flagged_bubble,partial,109.636,8240.0,-42.0,75.0,51.0
flagged_bubble,partial,641.005,19769.0,-17.0,1.0,26.0
flagged_bubble,partial,414.329,16204.0,-100.0,58.0,22.0
flagged_bubble,partial,678.504,20154.0,-92.0,73.0,34.0
flagged_bubble,partial,3800.134,39519.0,-55.0,71.0,69.0
flagged_bubble,partial,451.105,16632.0,-43.0,2.0,28.0
flagged_bubble,partial,2518.089,34782.0,-98.0,67.0,51.0
flagged_bubble,partial,2307.394,34292.0,-71.0,87.0,44.0
flagged_bubble,partial,5665.681,47745.0,-50.0,0.0,68.0
flagged_bubble,partial,18.92,3378.0,-89.0,10.0,55.0
flagged_bubble,partial,4136.566,48257.0,-51.0,81.0,26.0
flagged_bubble,partial,2016.236,30824.0,-5.0,22.0,58.0
flagged_bubble,partial,622.74,19574.0,-83.0,1.0,23.0
flagged_bubble,partial,1205.845,23753.0,-21.0,99.0,69.0
flagged_bubble,partial,2380.744,32994.0,-98.0,16.0,61.0
flagged_bubble,partial,2109.687,30757.0,-8.0,100.0,65.0
flagged_bubble,partial,1212.699,24689.0,-20.0,25.0,56.0
flagged_bubble,partial,3208.205,41647.0,-11.0,43.0,33.0
flagged_bubble,partial,2129.136,33049.0,-19.0,17.0,44.0
flagged_bubble,partial,2085.94,32785.0,-45.0,73.0,43.0
flagged_bubble,partial,782.389,21431.0,-59.0,46.0,32.0
flagged_bubble,partial,1253.316,26791.0,-3.0,58.0,33.0
flagged_bubble,partial,8.366,2190.0,-84.0,22.0,61.0
flagged_bubble,partial,2897.31,38017.0,-6.0,92.0,44.0
flagged_bubble,partial,12.407,2736.0,-6.0,92.0,54.0
flagged_bubble,partial,53.921,5748.0,-22.0,69.0,36.0
flagged_bubble,partial,1824.958,32484.0,-100.0,67.0,28.0
flagged_bubble,partial,39.101,4576.0,-49.0,100.0,30.0
flagged_bubble,partial,106.03,7424.0,-39.0,47.0,72.0
flagged_bubble,partial,756.994,19166.0,-20.0,34.0,79.0
flagged_bubble,partial,0.213,384.0,-24.0,39.0,74.0
flagged_bubble,partial,4676.473,48031.0,-13.0,66.0,41.0
flagged_bubble,partial,4943.28,47792.0,-55.0,90.0,48.0
flagged_bubble,sorted,76.797,10052.0,-46.0,30.0,
flagged_bubble,sorted,225.638,31335.0,-59.0,55.0,
flagged_bubble,sorted,186.224,25667.0,-64.0,69.0,
flagged_bubble,sorted,142.444,18972.0,-45.0,25.0,
flagged_bubble,sorted,67.256,9991.0,-60.0,63.0,
flagged_bubble,sorted,355.352,46620.0,-93.0,6.0,
flagged_bubble,sorted,270.914,35915.0,-53.0,29.0,
flagged_bubble,sorted,295.582,39103.0,-83.0,27.0,
flagged_bubble,sorted,50.198,7487.0,-95.0,32.0,
flagged_bubble,sorted,118.269,16833.0,-71.0,66.0,
flagged_bubble,sorted,171.803,23306.0,-47.0,9.0,
flagged_bubble,sorted,138.972,19089.0,-43.0,27.0,
flagged_bubble,sorted,359.884,47435.0,-87.0,52.0,
flagged_bubble,sorted,249.878,34300.0,-89.0,36.0,
flagged_bubble,sorted,349.03,49007.0,-4.0,35.0,
flagged_bubble,sorted,212.945,28563.0,-37.0,14.0,
flagged_bubble,sorted,58.498,9015.0,-9.0,62.0,
flagged_bubble,sorted,286.438,40075.0,-11.0,65.0,
flagged_bubble,sorted,324.293,44780.0,-37.0,84.0,
flagged_bubble,sorted,257.37,36087.0,-30.0,91.0,
flagged_bubble,sorted,0.577,609.0,-16.0,18.0,
flagged_bubble,sorted,105.524,14253.0,-39.0,11.0,
flagged_bubble,sorted,285.308,39304.0,-58.0,86.0,
flagged_bubble,sorted,222.686,29634.0,-67.0,24.0,
flagged_bubble,sorted,359.357,49442.0,-30.0,65.0,
flagged_bubble,sorted,168.385,23022.0,-96.0,93.0,
flagged_bubble,sorted,288.209,39864.0,-49.0,95.0,
flagged_bubble,sorted,89.706,12709.0,-71.0,58.0,
flagged_bubble,sorted,50.366,7502.0,-54.0,39.0,
flagged_bubble,sorted,73.415,10780.0,-11.0,14.0,
flagged_bubble,sorted,144.781,19644.0,-43.0,15.0,
flagged_bubble,sorted,34.107,5359.0,-96.0,73.0,
flagged_bubble,sorted,116.243,16557.0,-62.0,54.0,
flagged_bubble,sorted,185.855,24607.0,-22.0,0.0,
flagged_bubble,sorted,186.388,25342.0,-86.0,76.0,
flagged_bubble,sorted,275.054,36699.0,-42.0,7.0,
flagged_bubble,sorted,264.23,35465.0,-68.0,47.0,
flagged_bubble,sorted,14.686,3021.0,-1.0,42.0,
flagged_bubble,sorted,151.464,20901.0,-49.0,18.0,
flagged_bubble,sorted,151.142,21051.0,-28.0,73.0,
flagged_bubble,sorted,315.737,41206.0,-27.0,23.0,
flagged_bubble,sorted,175.85,24840.0,-28.0,94.0,
flagged_bubble,sorted,30.172,4815.0,-85.0,63.0,
flagged_bubble,sorted,39.48,5886.0,-64.0,11.0,
flagged_bubble,sorted,230.905,31438.0,-91.0,49.0,
flagged_bubble,sorted,10.416,2150.0,-63.0,83.0,
flagged_bubble,sorted,177.661,25424.0,-28.0,97.0,
flagged_bubble,sorted,372.335,47343.0,-55.0,4.0,
flagged_bubble,sorted,130.756,17973.0,-100.0,14.0,
flagged_bubble,sorted,250.435,35162.0,-26.0,97.0,
flagged_bubble,sorted,200.926,27694.0,-35.0,38.0,
flagged_bubble,sorted,41.628,6295.0,-38.0,69.0,
flagged_bubble,sorted,336.911,45722.0,-59.0,72.0,
flagged_bubble,sorted,10.878,2241.0,-73.0,27.0,
flagged_bubble,sorted,61.529,8973.0,-11.0,2.0,
flagged_bubble,sorted,207.285,29172.0,-20.0,96.0,
flagged_bubble,sorted,365.183,48246.0,-81.0,60.0,
flagged_bubble,sorted,366.713,47754.0,-93.0,74.0,
flagged_bubble,sorted,3.341,1340.0,-74.0,8.0,
flagged_bubble,sorted,133.789,18364.0,-87.0,29.0,
flagged_bubble,sorted,51.119,7655.0,-62.0,28.0,
flagged_bubble,sorted,231.523,32188.0,-4.0,26.0,
flagged_bubble,sorted,103.868,14848.0,-88.0,85.0,
flagged_bubble,sorted,217.822,30218.0,-38.0,77.0,
flagged_bubble,sorted,292.27,39236.0,-79.0,36.0,
flagged_bubble,sorted,184.431,25059.0,-21.0,22.0,
flagged_bubble,sorted,354.616,47716.0,-86.0,67.0,
flagged_bubble,sorted,55.688,7996.0,-38.0,98.0,
flagged_bubble,sorted,100.14,14436.0,-78.0,64.0,
flagged_bubble,sorted,167.757,22536.0,-77.0,4.0,
flagged_bubble,sorted,159.637,21558.0,-88.0,50.0,
flagged_bubble,sorted,302.892,40521.0,-54.0,44.0,
flagged_bubble,sorted,265.514,35742.0,-30.0,31.0,
flagged_bubble,sorted,306.755,40929.0,-78.0,92.0,
flagged_bubble,sorted,78.405,11509.0,-30.0,26.0,
flagged_bubble,sorted,45.795,6717.0,-25.0,0.0,
flagged_bubble,sorted,234.327,31625.0,-90.0,18.0,
flagged_bubble,sorted,209.064,28516.0,-90.0,47.0,
flagged_bubble,sorted,350.704,44727.0,-47.0,5.0,
flagged_bubble,sorted,158.961,22023.0,-95.0,86.0,
flagged_bubble,sorted,337.298,44587.0,-11.0,12.0,
flagged_bubble,sorted,81.065,11746.0,-47.0,44.0,
flagged_bubble,sorted,214.09,29526.0,-18.0,30.0,
flagged_bubble,sorted,337.635,47089.0,-28.0,55.0,
flagged_bubble,sorted,314.409,42473.0,-35.0,22.0,
flagged_bubble,sorted,267.475,37272.0,-60.0,78.0,
flagged_bubble,sorted,52.294,7618.0,-100.0,52.0,
flagged_bubble,sorted,368.969,49716.0,-71.0,64.0,
flagged_bubble,sorted,211.495,28235.0,-49.0,10.0,
flagged_bubble,sorted,236.432,32869.0,-33.0,36.0,
flagged_bubble,sorted,154.636,21991.0,-50.0,100.0,
flagged_bubble,sorted,259.412,34295.0,-94.0,21.0,
flagged_bubble,sorted,332.8,46111.0,-37.0,36.0,
flagged_bubble,sorted,256.658,33849.0,-92.0,49.0,
flagged_bubble,sorted,203.095,28607.0,-46.0,98.0,
flagged_bubble,sorted,342.481,45804.0,-83.0,57.0,
flagged_bubble,sorted,109.204,15703.0,-53.0,80.0,
flagged_bubble,sorted,104.89,15308.0,-9.0,32.0,
flagged_bubble,sorted,127.362,17902.0,-76.0,89.0,
flagged_bubble,sorted,198.197,28205.0,-18.0,71.0,
insertion,descend,0.345,1047.0,-50.0,51.0,
insertion,descend,1.342,1773.0,-96.0,63.0,
insertion,descend,415.844,33818.0,-27.0,57.0,
insertion,descend,56.208,12678.0,-7.0,69.0,
insertion,descend,10.408,5650.0,-57.0,37.0,
insertion,descend,772.004,46723.0,-97.0,40.0,
insertion,descend,700.435,44620.0,-69.0,4.0,
insertion,descend,370.926,32270.0,-82.0,94.0,
insertion,descend,39.564,10617.0,-95.0,50.0,
insertion,descend,0.098,993.0,-44.0,9.0,
insertion,descend,50.984,12103.0,-27.0,82.0,
insertion,descend,713.596,45058.0,-96.0,55.0,
insertion,descend,88.238,15558.0,-77.0,21.0,
insertion,descend,210.52,24293.0,-43.0,55.0,
insertion,descend,11.24,5710.0,-30.0,88.0,
insertion,descend,200.145,23950.0,-49.0,56.0,
